"1",2,2,1,1
"2",1,2,1,2
"9",83,104,163,124
"10",0,1,0,3
"12",2,0,1,3
"13",17,25,27,37
"14",2221,2504,2415,2253
"16",4333,6152,4290,4483
"18",152,235,137,252
"19",10,3,20,3
"20",2192,2561,2149,2799
"21",291,402,342,563
"22",405,587,416,360
"23",1436,1832,1690,1359
"24",19,17,21,13
"25",1235,1782,1361,1571
"26",8,14,18,22
"27",740,941,1048,996
"28",10,6,22,7
"29",1291,1470,1743,1683
"30",646,639,728,632
"31",3133,4573,3353,3842
"32",173,258,143,206
"34",931,1105,657,534
"35",344,360,374,411
"36",609,819,565,559
"37",4669,5139,5405,5911
"38",1761,1817,1844,1289
"39",574,745,520,517
"41",395,416,438,445
"43",41,38,68,82
"47",6214,8294,6699,7028
"48",1139,1577,1259,1200
"49",3,6,10,6
"50",2089,2567,2164,2232
"51",947,1547,1517,1486
"52",1374,1373,1549,946
"53",301,351,457,334
"55",7,9,12,10
"56",2,0,2,1
"58",4,2,2,3
"59",101,166,166,226
"60",32944,42220,49371,48237
"71",90211,118875,130528,163282
"72",2,0,0,1
"81",10045,11858,16545,17170
"86",936,1225,959,681
"87",3455,4767,3898,4967
"88",4,6,9,5
"89",0,1,0,2
"90",315,389,307,309
"91",526,728,663,664
"92",199,253,198,193
"93",399,495,452,446
"94",17,18,37,37
"95",408,518,431,562
"97",160,124,130,87
"98",56,56,49,40
"100",343,432,389,381
"101",12,10,18,20
"102",1590,2529,1951,1997
"103",4704,7115,5925,6448
"104",366,367,324,370
"109",847,863,835,626
"111",2,6,1,4
"112",418,476,710,670
"113",554,633,593,618
"115",310,384,339,388
"117",3,5,2,4
"118",2094,3088,2931,3054
"120",942,1532,1185,1207
"123",687,776,778,602
"126",0,1,0,1
"128",2327,2631,2560,2037
"132",830,1244,1029,1032
"133",479,296,755,467
"134",90,80,65,49
"135",97,108,93,140
"136",612,684,759,550
"141",43,45,60,41
"142",6400,7525,7223,5232
"143",2434,3573,2898,2831
"147",2,2,0,2
"150",3,0,2,1
"151",15,11,20,19
"152",270,222,320,253
"153",20,26,28,43
"154",10,13,21,24
"156",1550,1695,1978,1657
"157",442,621,516,519
"158",2031,2412,2402,1753
"159",908,1413,1141,756
"160",1925,2508,2260,2507
"161",1273,1341,1491,1317
"162",2265,3007,2536,3182
"163",5250,7404,7283,6157
"164",2127,3089,2228,2365
"166",2488,2480,2478,2199
"175",58,78,78,61
"177",59,47,52,41
"178",826,1285,915,920
"182",975,838,823,618
"191",8707,10701,9621,9013
"196",595,961,742,813
"197",1,1,2,2
"199",0,1,2,0
"202",651,1176,793,970
"203",558,654,905,932
"204",3861,4208,3925,2772
"205",1365,1503,1118,912
"207",2848,3188,2195,2280
"208",1464,1696,1691,1814
"210",388,344,464,374
"211",1452,1944,2098,2150
"214",1911,3195,4269,4036
"215",170,175,195,218
"216",6,3,7,1
"217",542,685,748,685
"218",18,23,19,9
"219",1604,1900,1220,1139
"220",6884,7988,10373,6196
"221",260,290,437,328
"222",1,2,1,1
"223",1056,1367,1015,886
"224",1567,1845,1964,1679
"225",2,7,3,2
"226",18490,20083,26762,29496
"230",655,716,606,1245
"231",722,689,1061,613
"240",81,86,58,131
"242",17,18,14,18
"246",8,7,10,9
"247",3,2,1,3
"248",0,0,1,1
"249",9,13,5,14
"250",4,1,8,3
"251",2,2,6,2
"262",2322,3049,3066,2192
"267",1226,1570,1489,1379
"268",164,85,195,116
"269",0,2,0,2
"271",829,859,944,1011
"272",316,397,390,359
"274",482,575,842,742
"275",18,36,24,31
"280",8,7,16,11
"283",78,73,59,72
"285",22,28,40,20
"286",18,7,52,16
"287",80,106,104,118
"288",104,168,113,204
"290",2,4,4,12
"291",815,937,938,986
"292",7025,8042,6331,5152
"293",4903,4990,5736,4836
"301",12230,16072,14818,11718
"302",20553,20265,26879,19776
"306",1867,1628,1652,976
"307",793,1008,936,933
"308",4874,5664,5761,4621
"309",2293,2685,1871,2308
"310",1569,2185,2232,1713
"311",1794,2347,2985,2727
"313",10,14,20,12
"314",146,188,131,174
"316",4,12,25,22
"317",445,616,425,400
"318",298,335,312,281
"320",13,31,29,44
"321",10,7,4,12
"322",239,294,233,311
"323",1399,2223,2271,2380
"324",629,928,798,757
"327",3368,4152,2997,3370
"328",2694,2967,2933,2029
"329",741,1118,886,925
"432",7,12,9,10
"435",760,894,790,993
"439",1291,1329,1480,1121
"440",1582,2376,1254,1293
"444",7568,13036,11496,12300
"445",1459,1734,1173,1646
"460",3,0,1,0
"462",2,0,4,1
"463",294,368,323,341
"466",220,353,300,267
"467",523,448,590,444
"468",6439,6673,6033,4358
"471",1909,2333,2007,1474
"472",413,458,520,400
"473",752,954,935,993
"474",5,5,7,5
"475",355,308,449,284
"476",7691,8662,8600,7484
"478",838,844,736,788
"479",3,15,8,17
"481",510,485,764,449
"483",2537,2605,2388,1874
"486",1,0,0,3
"487",45,57,77,75
"488",6902,8781,9025,6974
"489",638,756,671,823
"490",1341,1799,1379,1307
"491",2,7,2,3
"493",1614,2302,1671,1975
"495",5,4,2,4
"498",9710,11148,11094,8414
"501",1272,1403,1384,1010
"506",15527,17996,19090,13609
"509",2279,2485,2517,1706
"513",1890,1214,1695,1212
"514",2004,1905,2728,1438
"515",3144,3458,3206,2237
"516",1545,1206,1549,908
"517",1742,1617,1957,1487
"518",3630,3216,3600,2428
"521",731,467,812,435
"522",1356,1173,1491,775
"523",1308,2071,1186,1274
"525",0,2,3,1
"526",1227,1441,1475,1225
"527",1582,1707,1722,1612
"528",1840,2410,1507,1300
"529",1600,1645,1700,1209
"533",1521,1396,1499,1057
"534",6,7,11,7
"535",876,1158,1183,1190
"537",901,1057,1427,1268
"538",290,420,403,401
"539",2420,2357,2602,1703
"540",273,330,349,369
"545",787,1040,795,638
"546",890,1214,1345,1064
"547",12,25,4,21
"549",143,239,247,202
"550",2017,2257,2172,1922
"552",1,1,2,6
"558",704,900,2404,1536
"563",3,13,4,10
"567",4565,5154,6948,5067
"570",0,1,2,2
"571",390,623,443,490
"572",535,362,575,450
"573",714,646,784,418
"575",61,41,59,57
"576",351,398,329,374
"578",668,710,900,811
"579",21,23,27,26
"580",306,394,315,245
"581",926,813,1113,922
"582",180,205,171,184
"583",545,681,621,553
"585",228,253,220,235
"587",607,690,666,695
"590",0,1,1,1
"593",187,172,142,198
"594",120,163,129,118
"595",7622,7749,13683,9195
"596",60,66,53,56
"598",2612,3053,3401,2868
"599",390,302,524,338
"602",159,117,158,167
"604",249,303,310,419
"605",292,305,364,333
"607",610,745,743,758
"610",105,66,82,95
"613",928,1263,1151,1191
"617",511,503,496,404
"622",391,480,372,328
"623",5,10,5,9
"624",26,81,59,85
"627",760,603,1594,586
"629",4,7,17,19
"631",116,120,117,105
"632",12,0,4,3
"634",15,20,68,51
"636",309,403,349,327
"637",580,557,643,442
"638",256,168,314,181
"639",43,107,55,137
"641",613,764,578,455
"642",1178,1527,1140,901
"644",503,603,489,451
"645",943,1227,1078,1485
"648",966,1480,1251,1213
"649",510,468,731,620
"650",23,50,29,39
"652",2818,1417,2402,929
"653",4,0,3,2
"654",77,75,58,54
"655",222,206,235,178
"656",348,503,399,490
"657",618,858,794,721
"658",0,2,1,0
"659",470,777,598,833
"661",588,626,762,600
"662",236,240,266,217
"663",762,1244,914,850
"664",691,746,1088,1023
"665",759,1132,931,1128
"666",759,845,788,805
"667",3030,3424,3957,3203
"669",199,268,256,207
"670",244,262,331,233
"672",836,1012,781,522
"673",486,706,699,660
"675",359,451,367,222
"677",2768,3247,3245,2917
"678",542,496,551,434
"682",8094,7869,9880,7723
"683",2,1,4,3
"684",14,18,25,61
"685",65,57,101,71
"686",94,118,91,93
"687",141,267,102,242
"688",1228,1609,2229,1618
"689",6740,6955,7267,5165
"694",401,451,657,572
"695",20,19,12,13
"696",10,6,3,9
"699",2123,2854,1999,1832
"701",2037,2570,1918,1365
"705",730,768,834,569
"706",1051,791,1259,901
"708",5423,5416,6227,3208
"710",10,4,13,3
"715",59,43,69,34
"716",11,13,10,24
"717",1,9,7,9
"718",22,42,38,46
"720",18,15,21,17
"721",12,17,18,38
"726",307,454,378,569
"727",1,7,3,7
"728",29,31,33,28
"729",1,0,1,0
"733",6,5,9,3
"734",720,1026,823,754
"738",824,779,941,745
"740",1481,1617,1536,1122
"741",116,150,193,120
"745",1074,1565,1256,1752
"746",557,394,643,304
"747",128,121,96,109
"752",94,91,85,90
"753",19,21,12,28
"754",1625,1701,1987,1695
"755",139,135,169,110
"757",471,569,526,512
"760",765,907,763,637
"761",3,9,6,8
"767",49,77,54,66
"768",4,5,20,19
"770",138,153,169,104
"771",225,247,178,170
"773",47,51,83,50
"774",51,73,78,63
"775",2,3,3,4
"776",17,29,14,20
"779",1,2,4,2
"780",2292,2860,2634,2942
"781",5,15,4,10
"782",159,119,134,116
"783",19,29,22,31
"784",391,485,424,509
"788",283,320,340,352
"790",3913,4524,4305,3609
"793",3,2,3,1
"794",144,105,164,147
"797",0,1,2,3
"799",0,1,7,9
"800",1649,2131,1404,1168
"801",3522,4103,3672,3059
"805",4643,5648,5805,4697
"808",6380,8142,8138,8117
"811",16545,17427,21316,15598
"813",3129,4105,4491,4143
"814",181,191,134,117
"816",3,3,8,8
"817",1446,1925,2265,1776
"818",732,896,933,811
"819",414,455,478,459
"821",9883,13084,10321,8358
"822",2011,2250,3143,3020
"823",3822,4765,4270,5194
"824",4495,5922,6335,6337
"825",18,16,24,25
"826",3723,4625,4616,4115
"827",4,5,10,10
"828",9,12,15,14
"829",2981,4251,3639,3161
"830",1162,1947,1487,1447
"831",2593,3718,3433,3450
"832",2543,2867,3211,2829
"833",1247,1929,1020,1332
"835",1141,1527,1188,999
"836",239,354,170,157
"837",256,251,321,246
"838",1,0,1,0
"839",226,265,277,198
"840",825,1168,1407,1135
"841",358,519,604,426
"842",122,187,143,172
"843",65,94,96,94
"847",1233,1593,1586,1531
"857",4713,6609,10458,5787
"858",1443,2943,3230,2824
"859",0,0,1,1
"860",87,114,47,47
"861",414,462,601,452
"863",224,183,210,182
"864",522,520,539,441
"865",1145,1614,1156,1010
"867",1498,1979,1604,1673
"868",174,293,259,288
"871",1264,1123,2544,1181
"874",41,27,16,13
"875",0,2,2,0
"881",12,11,1,8
"885",4,5,4,3
"889",370,446,405,338
"890",1355,1841,1074,859
"891",3119,3509,3784,2187
"892",1102,1541,1266,1185
"896",717,686,775,680
"898",673,893,1153,779
"899",1460,1907,1536,1526
"900",1720,2466,2175,1997
"901",201,307,306,426
"902",508,561,657,473
"904",1207,1889,1300,1241
"905",477,703,634,496
"908",6743,8057,7325,4545
"916",1,1,0,0
"921",1,1,3,4
"924",0,1,3,4
"925",26,26,32,25
"928",2565,2889,2752,2508
"929",1,0,0,3
"930",1,0,3,8
"933",49,66,69,110
"941",2,2,2,0
"943",7,18,6,15
"945",256,317,364,277
"948",13,8,9,5
"949",2172,2442,2237,2123
"950",1329,1809,1669,1733
"952",0,2,0,1
"953",1,0,1,0
"954",307,247,246,289
"955",1211,1402,1594,1524
"957",329,498,364,345
"958",301,297,257,245
"960",9482,12587,12364,12537
"961",839,1109,1100,1036
"965",123,124,130,74
"966",1846,2294,3264,3544
"967",2485,2691,3066,2578
"968",134,344,448,783
"970",13,8,5,6
"971",1,4,6,11
"972",3,4,2,6
"973",4,2,1,2
"974",3,3,5,2
"975",3703,4122,4744,4270
"976",1351,1515,1722,1811
"977",2656,2620,2808,3027
"978",206,261,434,527
"983",2101,2434,2513,1548
"984",1088,1212,1127,970
"987",2662,3632,2983,3101
"988",1280,1647,1556,1253
"989",2180,2661,2633,1850
"990",1932,2042,2039,1206
"991",4581,5561,4723,4142
"993",739,662,727,401
"994",3323,4579,6441,6279
"995",161,185,129,117
"996",2771,3781,3247,2637
"997",1315,1174,1360,1032
"998",4346,5602,5841,4677
"999",1379,1904,1958,2005
"1000",1,2,1,1
