"1",2.2,1.8,0.9,1.1
"2",1.1,1.8,0.9,2.1
"9",92,94.2,154,132.7
"10",0,0.9,0,3.2
"12",2.2,0,0.9,3.2
"13",18.8,22.6,25.5,39.6
"14",2460.9,2267.1,2282,2410.3
"16",4801.1,5570,4053.7,4796
"18",168.4,212.8,129.5,269.6
"19",11.1,2.7,18.9,3.2
"20",2428.8,2318.7,2030.6,2994.4
"21",322.4,364,323.2,602.3
"22",448.8,531.5,393.1,385.1
"23",1591.1,1658.7,1596.9,1453.9
"24",21.1,15.4,19.8,13.9
"25",1368.4,1613.4,1286,1680.7
"26",8.9,12.7,17,23.5
"27",819.9,852,990.3,1065.5
"28",11.1,5.4,20.8,7.5
"29",1430.5,1330.9,1647,1800.5
"30",715.8,578.5,687.9,676.1
"31",3471.5,4140.4,3168.3,4110.3
"32",191.7,233.6,135.1,220.4
"34",1031.6,1000.5,620.8,571.3
"35",381.2,325.9,353.4,439.7
"36",674.8,741.5,533.9,598
"37",5173.4,4652.8,5107.3,6323.8
"38",1951.3,1645.1,1742.4,1379
"39",636,674.5,491.4,553.1
"41",437.7,376.6,413.9,476.1
"43",45.4,34.4,64.3,87.7
"47",6885.3,7509.4,6330,7518.7
"48",1262.1,1427.8,1189.7,1283.8
"49",3.3,5.4,9.4,6.4
"50",2314.7,2324.2,2044.8,2387.9
"51",1049.3,1400.7,1433.4,1589.8
"52",1522.4,1243.1,1463.7,1012.1
"53",333.5,317.8,431.8,357.3
"55",7.8,8.1,11.3,10.7
"56",2.2,0,1.9,1.1
"58",4.4,1.8,1.9,3.2
"59",111.9,150.3,156.9,241.8
"60",36503.1,38225.9,46651.8,51605.3
"71",99957,107629.3,123339,174683.6
"72",2.2,0,0,1.1
"81",11130.2,10736.2,15633.8,18368.9
"86",1037.1,1109.1,906.2,728.6
"87",3828.3,4316,3683.3,5313.8
"88",4.4,5.4,8.5,5.3
"89",0,0.9,0,2.1
"90",349,352.2,290.1,330.6
"91",582.8,659.1,626.5,710.4
"92",220.5,229.1,187.1,206.5
"93",442.1,448.2,427.1,477.1
"94",18.8,16.3,35,39.6
"95",452.1,469,407.3,601.2
"97",177.3,112.3,122.8,93.1
"98",62.1,50.7,46.3,42.8
"100",380.1,391.1,367.6,407.6
"101",13.3,9.1,17,21.4
"102",1761.8,2289.8,1843.5,2136.4
"103",5212.2,6441.9,5598.7,6898.2
