"1",0.1,0.1,0.1,0.1
"2",0,0,0,0
"9",8.6,9,14.1,12.6
"10",0,0.1,0,0.4
"12",0.2,0,0.1,0.3
"13",1.5,1.9,2.1,3.3
"14",185.5,176.3,169.4,185.1
"16",162.9,194.9,135.4,165.7
"18",10.4,13.5,7.9,16.9
"19",0.2,0,0.3,0
"20",32.4,31.9,26.6,40.6
"21",6.2,7.2,6.1,11.8
"22",19.6,23.9,16.9,17.1
"23",61.8,66.5,61.1,57.5
"24",0.3,0.2,0.3,0.2
"25",39.1,47.6,36.2,48.9
"26",0.4,0.6,0.7,1
"27",22.8,24.4,27.1,30.2
"28",1,0.5,1.9,0.7
"29",41.3,39.7,46.8,53
"30",55.4,46.2,52.4,53.3
"31",47.9,58.9,43,57.7
"32",2.6,3.2,1.8,3
"34",74.5,74.6,44.2,42
"35",30.3,26.8,27.7,35.6
"36",51.2,58.1,39.9,46.2
"37",250.5,232.4,243.5,311.8
"38",147.4,128.2,129.6,106.1
"39",49,53.6,37.2,43.4
"41",25,22.2,23.3,27.7
"43",2.2,1.7,3,4.3
"47",195.8,220.3,177.2,217.8
"48",46.2,53.9,42.9,47.9
"49",0.3,0.4,0.7,0.5
"50",97.4,100.9,84.7,102.4
"51",52.2,71.9,70.2,80.5
"52",314.7,265.1,297.9,213.1
"53",25.2,24.8,32.1,27.5
"55",0.6,0.7,0.9,0.9
"56",0.3,0,0.2,0.1
"58",0.4,0.2,0.2,0.3
"59",9.7,13.5,13.4,21.4
"60",3191.2,3447.5,4015.8,4595.3
"71",8738.6,9706.8,10617,15555.1
"72",0.2,0,0,0.1
"81",391.7,389.8,541.8,658.5
"86",79.3,87.5,68.2,56.7
"87",113.7,132.2,107.7,160.7
"88",0.2,0.2,0.3,0.2
"89",0,0,0,0.1
"90",22.5,23.4,18.4,21.7
"91",35,40.9,37.1,43.5
"92",14.1,15.1,11.8,13.4
"93",27.2,28.5,25.9,29.9
"94",1.2,1.1,2.2,2.6
"95",36.3,38.9,32.2,49.2
"97",44.8,29.3,30.6,24
"98",11.8,9.9,8.7,8.3
"100",34.3,36.4,32.7,37.5
"101",0.5,0.4,0.6,0.8
"102",77.3,103.7,79.7,95.5
"103",138.6,176.7,146.6,186.9
"104",17.2,14.6,12.8,17.1
"109",26,22.3,21.5,18.9
"111",0.1,0.1,0,0.1
"112",13,12.5,18.6,20.5
"113",18.6,17.9,16.7,20.4
"115",8.2,8.6,7.6,10.1
"117",0.2,0.3,0.1,0.3
"118",95.3,118.5,112.1,136.7
"120",48.5,66.5,51.3,61.2
"123",56.1,53.4,53.3,48.3
"126",0,0.1,0,0.1
"128",226,215.4,208.8,194.6
"132",83.3,105.2,86.7,101.8
"133",93.8,48.9,124.1,89.9
"134",9.1,6.8,5.5,4.9
"135",8.6,8,6.9,12.1
"136",66.9,63.1,69.7,59.2
"141",4.4,3.9,5.1,4.1
"142",229.7,227.6,217.6,184.6
"143",51.4,63.6,51.4,58.8
"147",0.1,0.1,0,0.1
"150",0.2,0,0.1,0.1
"151",1.2,0.7,1.4,1.5
"152",21.2,14.7,21.1,19.6
"153",1.5,1.7,1.8,3.2
"154",0.9,1,1.6,2.1
"156",81.8,75.4,87.7,86
"157",23.4,27.7,22.9,27
"158",140.4,140.5,139.4,119.1
"159",72.4,94.9,76.4,59.3
"160",70.5,77.4,69.5,90.3
"161",49.3,43.8,48.5,50.1
"162",86.8,97.2,81.6,120
"163",194.3,231,226.4,224.1
"164",93.8,114.8,82.5,102.6
"166",342,287.3,286,297.2
"175",6.1,6.9,6.9,6.3
"177",5.1,3.4,3.8,3.5
"178",19.6,25.7,18.3,21.5
"182",29.1,21.1,20.6,18.2
"191",729,755.3,676.4,742.2
"196",25.5,34.8,26.7,34.3
"197",0.1,0.1,0.2,0.2
"199",0,0.2,0.3,0
"202",11,16.7,11.2,16.1
"203",96.3,95.2,131.2,158.2
"204",585.9,538.3,500.2,413.7
"205",222,206,152.6,145.8
"207",215.7,203.5,139.6,169.8
"208",108.2,105.6,104.9,131.8
"210",37.9,28.3,38,35.9
"211",80.4,90.7,97.5,117
"214",119.2,168,223.6,247.5
"215",7.3,6.4,7,9.2
"216",0.4,0.2,0.4,0.1
"217",38.1,40.6,44.2,47.4
"218",1.1,1.2,1,0.6
"219",103.4,103.2,66,72.2
"220",488.8,478.1,618.4,432.6
"221",20.2,19,28.5,25.1
"222",0.1,0.2,0.1,0.1
"223",74.1,80.9,59.8,61.1
"224",112.1,111.3,118,118.2
"225",0.1,0.3,0.1,0.1
"226",1607.3,1471.6,1953.4,2521.6
"230",65.4,60.2,50.8,122.2
"231",83,66.7,102.4,69.3
"240",4.4,3.9,2.6,7
"242",0.9,0.8,0.6,0.9
"246",0.4,0.3,0.5,0.5
"247",0.2,0.1,0,0.2
"248",0,0,0.1,0.1
"249",0.6,0.8,0.3,1
"250",0.3,0.1,0.5,0.2
"251",0.1,0.1,0.3,0.1
"262",252.5,279.4,279.9,234.4
"267",66.1,71.3,67.4,73.1
"268",10.6,4.7,10.6,7.4
"269",0,0.1,0,0.1
"271",36.6,31.9,35,43.8
"272",14.8,15.7,15.4,16.5
"274",29.6,29.7,43.4,44.7
"275",1.6,2.7,1.8,2.7
"280",0.6,0.4,1,0.8
"283",19.2,15.1,12.2,17.4
"285",1.6,1.7,2.5,1.4
"286",0.3,0.1,0.8,0.3
"287",0.7,0.8,0.8,1
"288",0.9,1.2,0.8,1.7
"290",0.1,0.1,0.1,0.4
"291",99.3,96.2,95.9,118.1
"292",855.7,825.8,647.6,617.2
"293",597.3,512.4,586.7,579.3
"301",1244.3,1378.4,1265.9,1172.4
"302",2091,1738,2296.2,1978.7
"306",209.9,154.3,155.9,107.9
"307",89.7,96.1,88.9,103.8
"308",553,541.7,548.9,515.6
"309",123.9,122.3,84.9,122.7
"310",116.9,137.2,139.6,125.5
"311",107.8,118.9,150.6,161.2
"313",0.5,0.6,0.9,0.6
"314",7,7.6,5.3,8.2
"316",0.1,0.3,0.6,0.6
"317",13,15.1,10.4,11.5
"318",73.3,69.5,64.5,68
