"7273",470203.5,2263.6,264615.1,3349.7,951050.6,149972.5
"3860",563668,4307.2,460671.2,111790.3,120257.9,1434.6
"1281",14559.7,101520,25312.4,33440.4,329093,93757.9
"3852",135574.8,109185,125426.2,84850.2,51134.8,147962.7
"6139",44031.3,36772.3,168690.6,134628.2,56351.6,25354.4
"1277",3999.2,99215,17798.4,30291,126247,56127.8
"3853",104411.4,33638.2,71955.5,55790.3,42415.6,75462.9
"79026",63401.8,62604.4,42774,33837.8,48557.9,66092.3
"1832",59801.9,65324.9,63849.7,40390.8,23270.9,68876.2
"3861",42388.1,34215.4,34387.7,37049.5,34395.6,62071.9
"3851",109442.6,663.7,126897.7,21767,26904.4,24.3
"3868",49686.5,38313.9,28952.3,28051.1,32768.6,56279.6
"1278",4560.3,39776.6,11082.2,13956.5,73046.6,32506.9
"4703",47236.1,533.9,37725.3,321.5,71651.8,14271.4
"7094",5426.3,3109.6,3481,5270.2,10718.4,120369.2
"5339",11138.8,39876.3,10514.8,28208.2,18276.5,35528.7
"1293",5904.3,21421.5,7412.9,9563.3,44711.6,21837.2
"6707",59843.4,2171.5,63756.2,8470.3,17696.6,35.2
"301",49234.2,4897.6,59219.9,10487.7,14928.5,7154.1
"5317",24700.8,28050.6,20140.8,24929.1,7095.1,19982.4
"1674",13716.6,171.1,8588.6,149.7,47382.1,5210.8
"2316",12611.6,23852.4,10028.1,16789.8,15808,24692.3
"2335",2761.1,8099.3,3194.2,17907.1,24464.8,22624.5
"23499",12155,22130.3,9246.9,15263.5,14960.8,22986.1
"1938",23412.6,13248.8,12935.4,15306.8,20506.7,8503.4
"1830",26739.1,17689.6,20981,12756,11784.7,12495.6
"667",17582.7,11487.2,20833.7,20648.6,4723.6,22313.8
"1778",12240.9,14232.1,9367.3,15566.1,14464.8,17027.9
"6280",23749,17802.4,28410.5,7282.4,10471.5,9061.4
"23524",13277.2,11280.4,10858.1,15994,12300.5,11097
"3371",3101.7,6773.9,1981.3,13319.9,16052.6,18475.8
"1282",2668,15217.3,4751.5,4990.9,24257.1,8225.5
"3691",3763,8999.9,3272.3,49304.8,1629.2,9111.5
"1294",5005.4,25664.8,7874,15830.6,5874.5,17265
