"7273",244026.2,1897.7,244026.2,3359.3,467810.7,467810.7
"3860",467810.7,3676.3,467810.7,244026.2,99155.8,1368.8
"1281",15690.8,244026.2,22648.8,48286,244026.2,99155.8
"3852",122662.7,467810.7,79349.8,122662.7,52244,244026.2
"6139",36793.3,48286,122662.7,467810.7,55286.8,29436
"1277",4126.8,122662.7,17835.7,45004.7,122662.7,45004.7
"3853",79349.8,32752.7,62379.7,99155.8,36793.3,79349.8
"79026",62379.7,79349.8,45004.7,52244,48286,55286.8
"1832",52244,99155.8,55286.8,62379.7,22648.8,62379.7
"3861",32752.7,38600.8,36793.3,55286.8,32752.7,52244
"3851",99155.8,588.8,99155.8,29436,26686.2,30.7
"3868",48286,52244,29436,36793.3,29436,48286
"1278",4671.7,55286.8,13073.5,15690.8,79349.8,32752.7
"4703",38600.8,480.8,38600.8,306.5,62379.7,13073.5
"7094",5573.2,2656.5,3869.7,5869,10281.8,122662.7
"5339",11144.3,62379.7,11616,38600.8,17835.7,38600.8
"1293",5869,18802.2,8036.3,11616,38600.8,21082
"6707",55286.8,1817.2,52244,10116.3,17242.2,42.2
"301",45004.7,4149.2,48286,12572.5,13659.7,6380.5
"5317",23584.5,24202.5,19380,32752.7,7234.8,18802.2
"1674",15042,175.5,9127.7,147.7,45004.7,4739.5
"2316",13659.7,20388.8,10856.2,21082,14870.3,26686.2
"2335",2859.8,7168.7,3593,24202.5,24202.5,23584.5
"23499",11903.5,19762.7,10002.8,17036.8,13905.8,24202.5
"1938",21082,11616,14395.2,17242.2,20388.8,7523.8
"1830",24202.5,15356.5,21082,14870.3,11451,11616
"667",19380,9906.7,20388.8,26686.2,4844.3,22648.8
"1778",12572.5,12572.5,10281.8,18054,13351,15690.8
"6280",22648.8,16014.2,26686.2,8496.7,10002.8,8352.8
"23524",14579.2,9726.7,12876.5,20388.8,11903.5,10450.5
"3371",3232.3,6157.3,2170.8,15356.5,15690.8,17835.7
"1282",2778,13659.7,5157,5451.5,23584.5,7277.2
"3691",3857.7,8194.8,3644.5,79349.8,1737.5,8496.7
"1294",5101,22648.8,8528.3,19380,5848.7,16014.2
"64065",11451,18054,12572.5,10281.8,5716.7,18054
"6273",10002.8,10519.7,13905.8,16014.2,6634.5,15042
"7053",29436,2391.8,32752.7,4996.3,7394.3,54.5
"4035",9726.7,4966.2,7601.7,8568,19380,6741.5
"3872",3256.7,29436,4011,12056.3,6931.5,17242.2
"1825",12876.5,19380,15042,18802.2,4637.3,8841
"2810",17036.8,17835.7,9414.3,14579.2,5221.3,10856.2
"1290",1924.2,9127.7,3051.7,3833.2,19762.7,11144.3
"5660",8036.3,7234.8,6972.3,11903.5,14395.2,10002.8
"10397",10856.2,23584.5,4828.2,13073.5,4613.7,14579.2
"3339",5788.7,6078,6634.5,6931.5,18802.2,8090.8
"54407",8496.7,5248.8,16538.2,11451,5739.3,17036.8
"1824",14395.2,14395.2,15356.5,9195,7655.3,9195
"1308",10450.5,6931.5,11144.3,23584.5,2904.7,14395.2
"49860",26686.2,106.2,23584.5,2488.3,7168.7,27.5
"113146",6931.5,10116.3,5648.8,19762.7,4435.2,16538.2
"10521",9906.7,10856.2,11903.5,12876.5,9075,8194.8
"5591",7523.8,5451.5,7655.3,22648.8,5972.7,13659.7
"5315",9127.7,7601.7,6053.2,14094.8,8841,11903.5
"2012",19762.7,3686.2,24202.5,2026.5,9414.3,1659.5
"6678",3319.7,5972.7,4311,3176.8,18054,10116.3
"1982",9195,6231.3,9906.7,7010.7,9314.8,12572.5
"64855",18802.2,7655.3,14094.8,9726.7,8614,5132.8
"23224",10638.2,8972.8,11451,16538.2,5813.2,7234.8
"2196",10519.7,11291.2,13659.7,13351,3628.5,11291.2
"960",8841,4548.2,8841,10856.2,6380.5,13905.8
"6382",10116.3,16538.2,4654.8,13659.7,3132.3,12056.3
"7057",16538.2,3006.8,5917.5,2707.2,17036.8,2536
"1956",2135.3,2393.3,3006.8,2126.3,1435.7,36793.3
"5500",6796,8090.8,14579.2,10519.7,6700.8,9726.7
"3848",18054,36793.3,4564.7,395,3875.8,9414.3
"1291",4244.7,13351,3914.3,5169.8,13073.5,6286.8
"6651",8406.7,10638.2,8704.7,8528.3,7523.8,9314.8
"2706",9414.3,15042,8614,4113.5,5496.5,11451
"129446",15356.5,56.8,14870.3,60.8,12572.5,5336.3
"488",8972.8,9195,8352.8,9127.7,8704.7,6450.8
"1655",7936.5,8528.3,13351,6889,8406.7,6931.5
"10075",8352.8,6507.8,7746,11291.2,8036.3,8406.7
"2195",3228.3,8568,2948.5,8841,3438.3,19762.7
"567",5972.7,3977.8,10450.5,8090.8,6321.7,12876.5
"2318",7655.3,218.8,4593.8,151.7,21082,2636
"3655",3522.2,12056.3,2904.7,4982.7,2731,20388.8
"9635",7546.3,4467.7,6199,3869.7,3516.5,19380
"1508",6157.3,8496.7,4330.2,9314.8,9906.7,6365.5
"4000",7277.2,14870.3,7936.5,8352.8,6796,6078
"202333",9314.8,154.2,6931.5,169.7,16014.2,3603
"5792",8568,11144.3,7546.3,14395.2,3075.3,7841.2
"5493",20388.8,6023.7,16014.2,6321.7,5336.3,920.5
"476",6023.7,15690.8,3906.2,7093.5,5694.2,9127.7
"171024",6741.5,121,6380.5,158.2,16538.2,2875.7
"1289",1048.7,8841,2281.3,3522.2,11616,8568
"1284",2172.2,6380.5,3032.8,2689.3,14579.2,4637.3
"1981",6972.3,11903.5,5120.8,9906.7,5352.5,7010.7
"1500",8194.8,17242.2,6741.5,4920.7,4215.7,7168.7
"3488",7394.3,1687.8,5739.3,1649.2,15042,1923.2
"7431",4920.7,3546.3,6469.8,5047.7,12056.3,3815.7
"65125",7234.8,7546.3,5191.2,5221.3,5120.8,10519.7
"5034",6570.5,6841.7,7277.2,5639.3,7936.5,5768.2
"8581",4844.3,7394.3,4671.7,3787,3122.7,15356.5
"1213",5716.7,8352.8,5813.2,4821.7,5401.3,10281.8
"3487",4303.3,2859.8,3319.7,3986.3,14094.8,1799.2
"163351",14870.3,1772.7,18802.2,6199,4062.5,1701.3
"821",6053.2,14094.8,7010.7,4900,6450.8,4844.3
"2200",3102.3,1067.8,2507.8,1049.7,15356.5,3468.2
"85456",6380.5,9414.3,4637.3,6796,4725.7,7601.7
"4779",4982.7,3952.2,3772,3699.5,8528.3,6972.3
"3866",13905.8,13905.8,17036.8,3892.5,1240.2,1458.3
