"7273",493519.2,1990.4,283959.5,3219.9,974639.5,147935.6
"3860",591618.2,3787.4,494348.1,107457.6,123240.7,1415.1
"1281",15281.7,89268.2,27162.9,32144.4,337255.5,92484.4
"3852",142297.5,96008.2,134595.3,81561.5,52403.1,145953
"6139",46214.6,32334.5,181022.6,129410.3,57749.3,25010
"1277",4197.5,87241.4,19099.5,29117,129378.3,55365.4
"3853",109588.8,29578.6,77215.7,53628,43467.7,74437.9
"79026",66545.6,55049.1,45900.9,32526.3,49762.3,65194.7
"1832",62767.3,57441.3,68517.4,38825.3,23848,67940.7
"3861",44489.9,30086.2,36901.6,35613.5,35248.7,61228.9
"3851",114869.5,583.6,136174.5,20923.3,27571.7,23.9
"3868",52150.3,33690.1,31068.8,26963.9,33581.4,55515.2
"1278",4786.4,34976.2,11892.3,13415.6,74858.4,32065.4
"4703",49578.3,469.5,40483.2,309,73428.9,14077.6
"7094",5695.3,2734.4,3735.5,5065.9,10984.2,118734.3
"5339",11691.1,35063.9,11283.5,27114.9,18729.9,35046.1
"1293",6197.1,18836.3,7954.8,9192.6,45820.6,21540.6
"6707",62810.8,1909.4,68417.1,8142,18135.5,34.7
"301",51675.6,4306.5,63549.1,10081.2,15298.7,7056.9
"5317",25925.7,24665.4,21613.2,23962.9,7271.1,19710.9
"1674",14396.8,150.4,9216.5,143.9,48557.4,5140
"2316",13237,20973.8,10761.2,16139.1,16200.1,24356.9
"2335",2898,7121.9,3427.7,17213,25071.6,22317.3
"23499",12757.8,19459.5,9922.9,14672,15331.9,22673.9
"1938",24573.6,11649.9,13881,14713.5,21015.3,8387.9
"1830",28065,15554.7,22514.8,12261.6,12077,12325.9
"667",18454.6,10100.9,22356.7,19848.3,4840.8,22010.8
"1778",12847.9,12514.5,10052.1,14962.7,14823.6,16796.6
"6280",24926.6,15653.9,30487.5,7000.1,10731.3,8938.3
"23524",13935.6,9919.1,11651.8,15374.1,12605.6,10946.3
"3371",3255.5,5956.4,2126.1,12803.6,16450.8,18224.8
"1282",2800.3,13380.8,5098.9,4797.4,24858.8,8113.8
"3691",3949.6,7913.8,3511.5,47393.8,1669.6,8987.7
"1294",5253.6,22567.5,8449.6,15217.1,6020.2,17030.5
"64065",11889.4,18547,11525.4,8202.8,5895.1,18322.9
