"7273",486694.7,2047.6,270547.2,3176.7,1023245.4,143531.4
"3860",583437.1,3896.3,470998.4,106014.5,129386.8,1373
"1281",15070.4,91834.6,25879.9,31712.7,354074.7,89731.1
"3852",140329.8,98768.3,128237.9,80466.2,55016.5,141607.9
"6139",45575.5,33264.1,172472.3,127672.4,60629.3,24265.5
"1277",4139.5,89749.5,18197.4,28725.9,135830.5,53717.2
"3853",108073.4,30429,73568.6,52907.8,45635.4,72221.9
"79026",65625.4,56631.7,43732.9,32089.5,52244,63253.8
"1832",61899.3,59092.6,65281.1,38303.9,25037.4,65918.1
"3861",43874.7,30951.1,35158.6,35135.2,37006.6,59406
"3851",113281,600.3,129742.5,20642.3,28946.7,23.2
"3868",51429.2,34658.6,29601.3,26601.8,35256.1,53862.5
"1278",4720.2,35981.8,11330.6,13235.4,78591.6,31110.8
"4703",48892.7,483,38571,304.9,77090.9,13658.5
"7094",5616.6,2813,3559.1,4997.9,11532,115199.5
"5339",11529.4,36071.9,10750.5,26750.8,19663.9,34002.8
"1293",6111.4,19377.8,7579.1,9069.2,48105.7,20899.3
"6707",61942.3,1964.3,65185.5,8032.6,19039.9,33.7
"301",50961,4430.3,60547.5,9945.8,16061.7,6846.9
"5317",25567.2,25374.5,20592.3,23641.1,7633.7,19124.1
"1674",14197.7,154.8,8781.1,141.9,50979,4987
"2316",13054,21576.8,10253,15922.3,17008,23631.8
"2335",2857.9,7326.6,3265.8,16981.9,26322,21652.9
"23499",12581.3,20019,9454.2,14474.9,16096.5,21998.9
"1938",24233.8,11984.9,13225.4,14515.9,22063.4,8138.2
"1830",27676.9,16001.9,21451.3,12096.9,12679.3,11959
"667",18199.4,10391.3,21300.8,19581.8,5082.2,21355.5
"1778",12670.2,12874.3,9577.3,14761.8,15562.9,16296.6
"6280",24581.9,16104,29047.4,6906.1,11266.4,8672.2
"23524",13742.9,10204.2,11101.5,15167.6,13234.2,10620.4
"3371",3210.5,6127.6,2025.7,12631.7,17271.2,17682.3
"1282",2761.6,13765.5,4858,4733,26098.5,7872.3
"3691",3895,8141.3,3345.6,46757.4,1752.9,8720.2
"1294",5181,23216.3,8050.5,15012.7,6320.4,16523.5
"64065",11725,19080.2,10981,8092.6,6189.1,17777.4
"6273",10159,10862.4,11614.8,13735.2,7097,15627.7
"7053",38281.9,2556.2,30394.9,4475.1,7794.3,47.9
"4035",9776.8,5204.2,6494.9,7028,21968.1,7344.2
"3872",3240.2,29556.5,3674.3,9502,7362,17360.9
"1825",12885.1,19864.2,14473.3,14942.7,4802,8848.2
"2810",15516.3,18729.8,9092.8,11706.1,5557.2,11169.5
"1290",1929,9484.8,2748.5,3587.5,21986.5,11368.7
"5660",7961.9,7483.1,6054.9,9229.1,16285.2,9976.3
"10397",11493.9,23243.5,4334.3,10145.7,4786.7,15564.8
"3339",5948.4,6091.9,5888.6,5723.6,20820.3,8583.1
"54407",8756,5362.3,15137.2,9034.2,6218.4,17274.8
"1824",13628.8,14172,14690.7,7472.9,8421.3,9278.9
"1308",10917.6,7243.3,10381.3,16895.9,2948.9,15490.6
"49860",35773.6,83.3,28841.9,2352,7619.6,19.5
"113146",7200.3,10586.9,5211.6,15116.6,4638.3,17145.2
"10521",10037.5,11382.8,10779.4,10039.8,9945.8,8641.5
"5591",7715.9,5513.7,6543.3,16360.1,6388.8,14039.8
"5315",9479,7649.8,5556,11353.2,9729.7,12293.8
"2012",18355,3899.7,28995.1,1926.2,10312.2,1685.3
"6678",3287.6,5979.7,3931,2996.7,19946,10018.2
"1982",9647.9,6202.5,9328.5,5842.5,10108.2,13233.8
"64855",17860.1,7719.5,12208,7759.7,9549,5252.9
"23224",11087.9,9035.8,10644.5,13780.2,6275.2,7849
"2196",10965,11660,11608.2,10378.6,3669.4,11779.2
"960",9225.6,4773.9,8487.8,8605.4,6780.7,14839.7
"6382",10695.3,17473,4205.9,11132.3,3195.6,12493
"7057",15248.1,3151.4,5455.2,2568.9,18855,2623.8
"1956",2121.6,2557.9,2721,2031.1,1468.4,32786.4
"5500",7007.7,8081.7,13288.3,8516.4,7137.9,9759.1
"3848",17637.9,30643.3,4113,389.8,3929.5,9509.6
"1291",4249.1,13738.3,3578.7,4585.1,15117.8,6802.7
"6651",8556,11058,8366,6953.1,8158.8,9416.8
"2706",9726.4,14498.5,8283.6,3845.4,5980.9,11911
"129446",14689.6,25.5,13613,48,14231.3,5378.8
"488",9467.1,9532.4,7910.4,7443.9,9658.9,6915.8
"1655",7929.3,8333.4,11559.8,5708.6,9287.1,7543.4
"10075",8413.7,6695.7,6666.4,8758.3,8729.6,8704.4
"2195",3209,8341.9,2671.3,7321.9,3521.6,20309.9
"567",6120.3,4265.4,9590.4,6617.2,6706.3,13290.7
"2318",7815.2,199,4170.6,145.9,22508.5,2771.4
"3655",3517.2,12614.1,2633.3,4459.1,2764.6,20745.8
"9635",7779.6,4736.5,5735.4,3614.5,3571.1,19167.6
"1508",6278.8,8314.7,3946.7,7622.8,11152.9,6843.9
"4000",7624.1,14478.1,6938.8,6882.1,7249,6491.1
"202333",9656.8,131,6043.1,165.9,17826.2,3810.3
"5792",8883.4,11573.3,6454.3,11380.2,3130.3,8526.9
"5493",21291.4,6018.8,14939.5,5274.8,5740.4,901.1
"476",6182.5,16037.6,3576.1,5973.5,6182.4,9204
"171024",6994.4,96.9,5829.7,153.9,18577.2,3018.6
"1289",1053.4,8950.8,2109.5,3326.6,12842.3,8759.9
"1284",2163.1,6523.9,2736.7,2552.9,16591,4875.4
"1981",7262.6,12542.7,4783.4,8005.6,5767.8,7611.6
"1500",8078.9,18046.2,5917.4,4432.1,4327,7744.9
"3488",7628.5,1801,5243,1576.3,17012.3,1987.2
"7431",5028.4,3744.9,5851.9,4497.1,13405.2,4006.5
"65125",7539.6,7622.6,4880.3,4627.1,5421.1,10639.2
"5034",6865.5,7144.7,6331.2,4838,8726,6046.1
"8581",4988.4,7573.2,4220.3,3563.5,3187.7,15704.8
"1213",5815.1,8185.5,5343.8,4348.2,5877.7,10350
"3487",4309.8,3001.7,3047.1,3693.4,16250.4,1857.6
"163351",14061.4,1904.8,19356.2,5209.8,4159.7,1733.2
"821",6228.4,14046.1,6151.8,4408.1,6947.4,5050.7
"2200",3077.2,1114,2329.5,1024.6,17090.5,3643.3
"85456",6521.8,9782.4,4195.5,5640.6,4889.9,8152.4
"4779",5068.4,4250.1,3463.5,3463.5,9520.9,7550.2
"3866",13125.1,13903.2,16889.2,3620.5,1268.1,1453.1
"23650",13048,3387.8,9088.9,4481.1,4169.4,6276.1
"8826",6342.5,5433.7,5701.3,5131.8,5377.1,8728.4
"84033",7277.4,2899.7,5286.2,4044.3,11737.2,2609.6
"23215",6898.1,6867.4,5423.7,5557.7,5627.4,7226.6
"144568",17380.1,1551,17426.1,3069.7,4239.6,868.9
"8626",5332.1,4845.3,5544.2,11350.2,1757.8,8759.9
"4854",6339.6,8195.7,3730.6,4720,6437.6,7038.6
"51458",12619.9,1721.1,21169.8,2467,4643.2,614.2
"23352",5438.8,6000.1,4241.3,5078.9,6978,6624.4
"55187",7880.4,4420.1,6807.8,6127.4,5828.9,5206.5
"4170",6984,4357.2,7653.7,6319.3,5618.9,5190
"84726",6950,3256.8,4187.6,7112,5888.7,6700.8
"4313",2798.7,1598.7,1843.7,1293.5,15026.8,3470.2
"2934",7464.1,2452.4,5236.5,5605.6,8166.7,3889.7
"4323",1884.5,3935.4,1329.1,4139.3,8545.2,8535.9
"1292",2527.5,5391.2,2317.7,2790.8,11805,4005.8
"3983",8944.1,4794.3,5934.4,6485.3,4705.5,4859.7
"6711",5847.7,3171.8,4550.3,4779,7257.6,5946.5
"9644",5755.8,5008.6,4174.5,4666,6015.1,6968.2
"360",15777.1,3124.2,8816.5,1965.2,3655.4,4839.5
"11005",15125.2,1569.7,18370.2,1224.5,3952.7,97.4
"3181",5907,7265.4,7694.3,5242.8,4892.3,4186.3
"6648",4752.8,1945.6,1618.5,4930.9,11644.4,2437.3
"2353",13519.2,3551.1,10818.6,7035,2100.3,2009.6
"10457",1881.6,2222.8,2383.2,14552.9,1649.7,8192.1
"351",3244.6,5547.7,3831.4,4138.3,4767.2,9127.6
"4312",69.6,2122.5,83.8,1565.3,5306.9,15626.9
"10628",12394.7,1219.4,4281.9,954.6,9982.5,1513.8
"4691",5989.9,10452.5,5753.7,5037.9,3659.6,4468.7
"1462",2419.4,1619.1,1592.3,1052.6,12463.7,4541.3
"7812",5216.5,4159.9,5865,2538.9,6672.7,5524.8
"3918",468.2,7614,497.6,4539.1,849.3,14896.6
"57674",5104,2102.1,3979.4,4648,6559.1,5888.8
"5818",7358.9,4743.3,3475.3,4234.2,2889.1,8577.1
"25831",5575.1,4612.3,6422.8,4719,5488.8,4151.1
"57448",5092.1,3083.4,5033.5,4915.9,5262.9,5696.3
"11214",4901,3163.3,4325.1,3409.6,6963.3,5169
"801",3366.1,5255.2,4899.9,3889.4,6562.2,4503.1
"23019",5533.6,5590.2,5197.2,6309.3,3959.4,4456.7
"6261",4543.9,219.4,4369.6,286.9,12555.3,1562.5
"3911",4218,2307.9,5068.9,8018.6,4451.5,4430.5
"1958",12947.3,4836.8,9219.8,6354.3,1718.1,1056.1
"2017",2229.7,31092.3,2082,1530.4,2015.4,2224.6
"8140",4262.4,13440.7,3721.4,6891.1,1445.8,4551.1
"2023",5324.7,6889.5,3718.8,5804.6,3673.1,4686.7
"29927",3466.8,5386.1,2613.7,3044.7,4904.5,7431.8
"966",5266.9,2612.3,3913.9,1436.4,6055.4,6790.7
"2273",6267,103.7,5736.7,205.9,10945.9,1253.1
"2355",6544,5163.3,4309.4,4350.2,4818.4,4109.9
"8661",5120.2,5416.7,5510.1,4951.9,3895.9,4545.1
